|A|B|C|D|E|F|G|H|I|
| 32790  |         python         | 21m7s  |   janel    | 8  | 1330MHz  | 38.2 C | 28.0 C |230.9 W |
| 32794  |         python         | 21m7s  |   janel    | 12 | 1330MHz  | 37.3 C | 28.3 C |245.3 W |
| 32782  |         python         | 21m8s  |   janel    | 0  | 1330MHz  | 37.6 C | 27.8 C |306.4 W |
| 32786  |         python         | 21m8s  |   janel    | 4  | 1330MHz  | 39.1 C | 28.0 C |325.9 W |
| 32790  |         python         | 21m8s  |   janel    | 8  | 1330MHz  | 38.2 C | 28.0 C |195.0 W |
| 32794  |         python         | 21m8s  |   janel    | 12 | 1330MHz  | 37.3 C | 28.3 C |308.9 W |
| 32782  |         python         | 21m10s |   janel    | 0  | 1330MHz  | 37.7 C | 27.8 C |274.7 W |
| 32786  |         python         | 21m10s |   janel    | 4  | 1330MHz  | 38.9 C | 28.0 C |301.6 W |
| 32790  |         python         | 21m10s |   janel    | 8  | 1330MHz  | 38.4 C | 28.0 C |235.7 W |
| 32794  |         python         | 21m9s  |   janel    | 12 | 1330MHz  | 37.1 C | 28.3 C |307.9 W |
| 32782  |         python         | 21m10s |   janel    | 0  | 1330MHz  | 37.8 C | 27.8 C |309.1 W |
| 32786  |         python         | 21m10s |   janel    | 4  | 1330MHz  | 39.1 C | 28.0 C |245.3 W |
| 32790  |         python         | 21m11s |   janel    | 8  | 1330MHz  | 38.4 C | 28.0 C |233.3 W |
| 32794  |         python         | 21m11s |   janel    | 12 | 1330MHz  | 37.1 C | 28.3 C |248.5 W |
| 32782  |         python         | 21m12s |   janel    | 0  | 1330MHz  | 37.8 C | 27.8 C |232.3 W |
| 32786  |         python         | 21m12s |   janel    | 4  | 1330MHz  | 39.1 C | 28.0 C |316.2 W |
| 32790  |         python         | 21m12s |   janel    | 8  | 1330MHz  | 38.4 C | 28.0 C |201.0 W |
| 32794  |         python         | 21m12s |   janel    | 12 | 1330MHz  | 37.1 C | 28.3 C |302.3 W |
| 32782  |         python         | 21m13s |   janel    | 0  | 1330MHz  | 37.7 C | 27.8 C |302.0 W |
| 32786  |         python         | 21m13s |   janel    | 4  | 1330MHz  | 38.8 C | 28.0 C |234.6 W |
| 32790  |         python         | 21m13s |   janel    | 8  | 1330MHz  | 38.4 C | 28.0 C |299.3 W |
| 32794  |         python         | 21m13s |   janel    | 12 | 1330MHz  | 37.0 C | 28.3 C |282.2 W |
| 32782  |         python         | 21m14s |   janel    | 0  | 1330MHz  | 37.7 C | 27.8 C |284.1 W |
| 32786  |         python         | 21m14s |   janel    | 4  | 1330MHz  | 38.9 C | 28.0 C |308.0 W |
| 32790  |         python         | 21m14s |   janel    | 8  | 1330MHz  | 38.4 C | 28.0 C |321.4 W |
| 32794  |         python         | 21m14s |   janel    | 12 | 1330MHz  | 37.1 C | 28.3 C |299.3 W |
| 32782  |         python         | 21m15s |   janel    | 0  | 1330MHz  | 37.7 C | 27.8 C |256.0 W |
| 32786  |         python         | 21m15s |   janel    | 4  | 1330MHz  | 39.1 C | 28.0 C |244.6 W |
| 32790  |         python         | 21m15s |   janel    | 8  | 1330MHz  | 38.2 C | 28.0 C |250.2 W |
| 32794  |         python         | 21m15s |   janel    | 12 | 1330MHz  | 37.1 C | 28.3 C |173.3 W |
| 32782  |         python         | 21m17s |   janel    | 0  | 1330MHz  | 37.7 C | 27.8 C |300.1 W |
| 32786  |         python         | 21m17s |   janel    | 4  | 1330MHz  | 39.1 C | 28.0 C |246.5 W |
| 32790  |         python         | 21m17s |   janel    | 8  | 1330MHz  | 38.4 C | 28.0 C |281.5 W |
| 32794  |         python         | 21m17s |   janel    | 12 | 1330MHz  | 37.1 C | 28.3 C |329.9 W |
| 32782  |         python         | 21m17s |   janel    | 0  | 1330MHz  | 37.7 C | 27.8 C |298.3 W |
| 32786  |         python         | 21m17s |   janel    | 4  | 1330MHz  | 39.1 C | 28.0 C |260.4 W |
| 32790  |         python         | 21m17s |   janel    | 8  | 1330MHz  | 38.4 C | 28.0 C |289.5 W |
| 32794  |         python         | 21m18s |   janel    | 12 | 1330MHz  | 37.4 C | 28.3 C |298.5 W |
| 32782  |         python         | 21m19s |   janel    | 0  | 1330MHz  | 37.8 C | 27.8 C |298.1 W |
| 32786  |         python         | 21m19s |   janel    | 4  | 1330MHz  | 39.2 C | 28.0 C |306.8 W |
| 32790  |         python         | 21m19s |   janel    | 8  | 1330MHz  | 38.4 C | 28.0 C |291.3 W |
| 32794  |         python         | 21m19s |   janel    | 12 | 1330MHz  | 37.3 C | 28.3 C |285.8 W |
| 32782  |         python         | 21m20s |   janel    | 0  | 1330MHz  | 37.7 C | 27.8 C |256.8 W |
| 32786  |         python         | 21m20s |   janel    | 4  | 1330MHz  | 38.8 C | 28.0 C |180.4 W |
| 32790  |         python         | 21m20s |   janel    | 8  | 1330MHz  | 38.2 C | 28.0 C |302.6 W |
| 32794  |         python         | 21m20s |   janel    | 12 | 1330MHz  | 37.0 C | 28.3 C |169.8 W |
| 32782  |         python         | 21m21s |   janel    | 0  | 1330MHz  | 37.6 C | 27.8 C |241.0 W |
| 32786  |         python         | 21m21s |   janel    | 4  | 1330MHz  | 38.9 C | 28.0 C |224.7 W |
| 32790  |         python         | 21m21s |   janel    | 8  | 1330MHz  | 38.4 C | 28.0 C |300.2 W |
| 32794  |         python         | 21m21s |   janel    | 12 | 1330MHz  | 37.0 C | 28.3 C |262.7 W |
| 32782  |         python         | 21m22s |   janel    | 0  | 1330MHz  | 37.8 C | 27.8 C |246.7 W |
| 32786  |         python         | 21m22s |   janel    | 4  | 1330MHz  | 38.9 C | 28.0 C |330.3 W |
| 32790  |         python         | 21m22s |   janel    | 8  | 1330MHz  | 38.4 C | 28.0 C |178.6 W |
| 32794  |         python         | 21m22s |   janel    | 12 | 1330MHz  | 37.1 C | 28.3 C |299.4 W |
| 32782  |         python         | 21m23s |   janel    | 0  | 1330MHz  | 37.7 C | 27.8 C |298.4 W |
| 32786  |         python         | 21m23s |   janel    | 4  | 1330MHz  | 38.9 C | 28.0 C |290.2 W |
| 32790  |         python         | 21m23s |   janel    | 8  | 1330MHz  | 38.2 C | 28.0 C |270.0 W |
| 32794  |         python         | 21m23s |   janel    | 12 | 1330MHz  | 37.1 C | 28.3 C |316.8 W |
| 32782  |         python         | 21m24s |   janel    | 0  | 1330MHz  | 37.7 C | 27.8 C |318.9 W |
| 32786  |         python         | 21m24s |   janel    | 4  | 1330MHz  | 39.1 C | 28.0 C |264.2 W |
| 32790  |         python         | 21m24s |   janel    | 8  | 1330MHz  | 38.2 C | 28.0 C |312.9 W |
| 32794  |         python         | 21m24s |   janel    | 12 | 1330MHz  | 37.3 C | 28.3 C |304.9 W |
| 32782  |         python         | 21m26s |   janel    | 0  | 1330MHz  | 37.8 C | 27.8 C |270.0 W |
| 32786  |         python         | 21m26s |   janel    | 4  | 1330MHz  | 38.9 C | 28.0 C |186.3 W |
| 32790  |         python         | 21m26s |   janel    | 8  | 1330MHz  | 38.2 C | 28.0 C |245.6 W |
| 32794  |         python         | 21m26s |   janel    | 12 | 1330MHz  | 37.3 C | 28.3 C |228.5 W |
| 32782  |         python         | 21m27s |   janel    | 0  | 1330MHz  | 37.7 C | 27.8 C |212.4 W |
| 32786  |         python         | 21m27s |   janel    | 4  | 1330MHz  | 39.2 C | 28.0 C |180.2 W |
| 32790  |         python         | 21m27s |   janel    | 8  | 1330MHz  | 38.4 C | 28.0 C |245.2 W |
| 32794  |         python         | 21m27s |   janel    | 12 | 1330MHz  | 37.1 C | 28.3 C |170.4 W |
| 32782  |         python         | 21m28s |   janel    | 0  | 1330MHz  | 37.6 C | 27.7 C |248.6 W |
| 32786  |         python         | 21m28s |   janel    | 4  | 1330MHz  | 38.9 C | 28.0 C |180.2 W |
| 32790  |         python         | 21m28s |   janel    | 8  | 1330MHz  | 38.4 C | 28.0 C |256.5 W |
| 32794  |         python         | 21m28s |   janel    | 12 | 1330MHz  | 37.1 C | 28.3 C |169.9 W |
| 32782  |         python         | 21m29s |   janel    | 0  | 1330MHz  | 37.6 C | 27.7 C |277.7 W |
| 32786  |         python         | 21m29s |   janel    | 4  | 1330MHz  | 38.9 C | 28.0 C |291.5 W |
| 32790  |         python         | 21m29s |   janel    | 8  | 1330MHz  | 38.3 C | 28.0 C |305.7 W |
| 32794  |         python         | 21m29s |   janel    | 12 | 1330MHz  | 37.1 C | 28.3 C |283.6 W |
| 32782  |         python         | 21m30s |   janel    | 0  | 1330MHz  | 37.7 C | 27.7 C |278.6 W |
| 32786  |         python         | 21m30s |   janel    | 4  | 1330MHz  | 39.1 C | 28.0 C |243.4 W |
| 32790  |         python         | 21m30s |   janel    | 8  | 1330MHz  | 38.4 C | 28.0 C |199.4 W |
| 32794  |         python         | 21m30s |   janel    | 12 | 1330MHz  | 37.3 C | 28.3 C |290.3 W |
| 32782  |         python         | 21m32s |   janel    | 0  | 1330MHz  | 37.7 C | 27.8 C |243.6 W |
| 32786  |         python         | 21m31s |   janel    | 4  | 1330MHz  | 39.1 C | 28.0 C |315.9 W |
| 32790  |         python         | 21m31s |   janel    | 8  | 1330MHz  | 38.4 C | 28.0 C |325.4 W |
| 32794  |         python         | 21m31s |   janel    | 12 | 1330MHz  | 37.1 C | 28.3 C |240.0 W |
| 32782  |         python         | 21m33s |   janel    | 0  | 1330MHz  | 37.7 C | 27.8 C |284.1 W |
| 32786  |         python         | 21m33s |   janel    | 4  | 1330MHz  | 39.2 C | 28.0 C |291.4 W |
| 32790  |         python         | 21m33s |   janel    | 8  | 1330MHz  | 38.4 C | 28.0 C |305.4 W |
| 32794  |         python         | 21m33s |   janel    | 12 | 1330MHz  | 37.4 C | 28.3 C |291.2 W |
| 32782  |         python         | 21m34s |   janel    | 0  | 1330MHz  | 37.7 C | 27.8 C |182.8 W |
| 32786  |         python         | 21m34s |   janel    | 4  | 1330MHz  | 39.1 C | 28.0 C |243.4 W |
| 32790  |         python         | 21m34s |   janel    | 8  | 1330MHz  | 38.5 C | 28.0 C |226.9 W |
| 32794  |         python         | 21m34s |   janel    | 12 | 1330MHz  | 37.4 C | 28.3 C |171.9 W |
| 32782  |         python         | 21m35s |   janel    | 0  | 1330MHz  | 37.7 C | 27.8 C |217.1 W |
| 32786  |         python         | 21m35s |   janel    | 4  | 1330MHz  | 38.8 C | 28.0 C |259.9 W |
| 32790  |         python         | 21m35s |   janel    | 8  | 1330MHz  | 38.4 C | 28.0 C |228.4 W |
| 32794  |         python         | 21m35s |   janel    | 12 | 1330MHz  | 37.1 C | 28.3 C |261.7 W |
| 32782  |         python         | 21m36s |   janel    | 0  | 1330MHz  | 37.7 C | 27.8 C |305.6 W |
| 32786  |         python         | 21m36s |   janel    | 4  | 1330MHz  | 38.8 C | 28.0 C |240.0 W |
| 32790  |         python         | 21m36s |   janel    | 8  | 1330MHz  | 38.4 C | 28.0 C |271.1 W |
| 32794  |         python         | 21m36s |   janel    | 12 | 1330MHz  | 37.1 C | 28.3 C |307.5 W |
| 32782  |         python         | 21m37s |   janel    | 0  | 1330MHz  | 37.7 C | 27.8 C |309.4 W |
| 32786  |         python         | 21m37s |   janel    | 4  | 1330MHz  | 39.1 C | 28.0 C |311.2 W |
| 32790  |         python         | 21m37s |   janel    | 8  | 1330MHz  | 38.3 C | 28.0 C |234.4 W |
| 32794  |         python         | 21m37s |   janel    | 12 | 1330MHz  | 37.1 C | 28.3 C |299.1 W |
| 32782  |         python         | 21m39s |   janel    | 0  | 1330MHz  | 37.7 C | 27.8 C |213.6 W |
| 32786  |         python         | 21m38s |   janel    | 4  | 1330MHz  | 38.9 C | 28.0 C |311.9 W |
| 32790  |         python         | 21m38s |   janel    | 8  | 1330MHz  | 38.2 C | 28.0 C |264.1 W |
| 32794  |         python         | 21m38s |   janel    | 12 | 1330MHz  | 37.1 C | 28.3 C |316.0 W |
| 32782  |         python         | 21m40s |   janel    | 0  | 1330MHz  | 37.8 C | 27.8 C |213.9 W |
| 32786  |         python         | 21m40s |   janel    | 4  | 1330MHz  | 38.9 C | 28.0 C |305.1 W |
| 32790  |         python         | 21m40s |   janel    | 8  | 1330MHz  | 38.5 C | 28.0 C |301.6 W |
| 32794  |         python         | 21m40s |   janel    | 12 | 1330MHz  | 37.3 C | 28.3 C |293.2 W |
| 32782  |         python         | 21m41s |   janel    | 0  | 1330MHz  | 37.7 C | 27.8 C |271.8 W |
| 32786  |         python         | 21m41s |   janel    | 4  | 1330MHz  | 39.1 C | 28.0 C |251.3 W |
| 32790  |         python         | 21m41s |   janel    | 8  | 1330MHz  | 38.4 C | 28.0 C |244.8 W |
| 32794  |         python         | 21m41s |   janel    | 12 | 1330MHz  | 37.4 C | 28.3 C |287.9 W |
| 32782  |         python         | 21m42s |   janel    | 0  | 1330MHz  | 37.6 C | 27.8 C |207.5 W |
| 32786  |         python         | 21m42s |   janel    | 4  | 1330MHz  | 39.1 C | 28.0 C |325.3 W |
| 32790  |         python         | 21m42s |   janel    | 8  | 1330MHz  | 38.4 C | 28.0 C |197.0 W |
| 32794  |         python         | 21m42s |   janel    | 12 | 1330MHz  | 37.4 C | 28.3 C |312.7 W |
| 32782  |         python         | 21m43s |   janel    | 0  | 1330MHz  | 37.8 C | 27.8 C |278.5 W |
| 32786  |         python         | 21m43s |   janel    | 4  | 1330MHz  | 38.8 C | 28.0 C |236.1 W |
| 32790  |         python         | 21m43s |   janel    | 8  | 1330MHz  | 38.2 C | 28.0 C |175.2 W |
| 32794  |         python         | 21m43s |   janel    | 12 | 1330MHz  | 37.3 C | 28.3 C |199.3 W |
| 32782  |         python         | 21m44s |   janel    | 0  | 1330MHz  | 37.8 C | 27.8 C |266.5 W |
| 32786  |         python         | 21m44s |   janel    | 4  | 1330MHz  | 39.1 C | 28.0 C |220.9 W |
| 32790  |         python         | 21m44s |   janel    | 8  | 1330MHz  | 38.4 C | 28.0 C |289.7 W |
| 32794  |         python         | 21m44s |   janel    | 12 | 1330MHz  | 37.3 C | 28.3 C |176.4 W |
| 32782  |         python         | 21m45s |   janel    | 0  | 1330MHz  | 37.7 C | 27.8 C |270.8 W |
| 32786  |         python         | 21m45s |   janel    | 4  | 1330MHz  | 38.9 C | 28.0 C |252.2 W |
| 32790  |         python         | 21m45s |   janel    | 8  | 1330MHz  | 38.4 C | 28.0 C |275.8 W |
| 32794  |         python         | 21m45s |   janel    | 12 | 1330MHz  | 37.3 C | 28.3 C |263.3 W |
| 32782  |         python         | 21m47s |   janel    | 0  | 1330MHz  | 37.8 C | 27.8 C |301.0 W |
| 32786  |         python         | 21m47s |   janel    | 4  | 1330MHz  | 39.1 C | 28.0 C |298.8 W |
| 32790  |         python         | 21m47s |   janel    | 8  | 1330MHz  | 38.4 C | 28.0 C |276.0 W |
| 32794  |         python         | 21m47s |   janel    | 12 | 1330MHz  | 37.3 C | 28.3 C |318.0 W |
| 32782  |         python         | 21m48s |   janel    | 0  | 1330MHz  | 37.6 C | 27.8 C |307.1 W |
| 32786  |         python         | 21m48s |   janel    | 4  | 1330MHz  | 39.1 C | 28.0 C |262.4 W |
| 32790  |         python         | 21m48s |   janel    | 8  | 1330MHz  | 38.4 C | 28.0 C |278.4 W |
| 32794  |         python         | 21m48s |   janel    | 12 | 1330MHz  | 37.4 C | 28.3 C |262.1 W |
| 32782  |         python         | 21m49s |   janel    | 0  | 1330MHz  | 37.8 C | 27.8 C |261.9 W |
| 32786  |         python         | 21m49s |   janel    | 4  | 1330MHz  | 39.1 C | 28.0 C |262.3 W |
| 32790  |         python         | 21m49s |   janel    | 8  | 1330MHz  | 38.2 C | 28.0 C |310.5 W |
| 32794  |         python         | 21m49s |   janel    | 12 | 1330MHz  | 37.1 C | 28.3 C |224.9 W |
| 32782  |         python         | 21m50s |   janel    | 0  | 1330MHz  | 37.7 C | 27.8 C |287.3 W |
| 32786  |         python         | 21m50s |   janel    | 4  | 1330MHz  | 39.1 C | 28.0 C |239.2 W |
| 32790  |         python         | 21m50s |   janel    | 8  | 1330MHz  | 38.4 C | 28.0 C |238.2 W |
| 32794  |         python         | 21m50s |   janel    | 12 | 1330MHz  | 37.1 C | 28.3 C |172.5 W |
| 32782  |         python         | 21m51s |   janel    | 0  | 1330MHz  | 37.7 C | 27.8 C |275.6 W |
| 32786  |         python         | 21m51s |   janel    | 4  | 1330MHz  | 39.1 C | 28.0 C |321.5 W |
| 32790  |         python         | 21m51s |   janel    | 8  | 1330MHz  | 38.4 C | 28.0 C |293.6 W |
| 32794  |         python         | 21m51s |   janel    | 12 | 1330MHz  | 37.4 C | 28.3 C |286.3 W |
| 32782  |         python         | 21m53s |   janel    | 0  | 1330MHz  | 37.7 C | 27.8 C |202.2 W |
| 32786  |         python         | 21m52s |   janel    | 4  | 1330MHz  | 39.2 C | 28.0 C |271.7 W |
| 32790  |         python         | 21m52s |   janel    | 8  | 1330MHz  | 38.4 C | 28.0 C |293.1 W |
| 32794  |         python         | 21m52s |   janel    | 12 | 1330MHz  | 37.3 C | 28.3 C |196.7 W |
| 32782  |         python         | 21m54s |   janel    | 0  | 1330MHz  | 37.7 C | 27.8 C |282.5 W |
| 32786  |         python         | 21m54s |   janel    | 4  | 1330MHz  | 39.2 C | 28.0 C |300.3 W |
| 32790  |         python         | 21m54s |   janel    | 8  | 1330MHz  | 38.4 C | 28.0 C |294.1 W |
| 32794  |         python         | 21m54s |   janel    | 12 | 1330MHz  | 37.4 C | 28.3 C |305.2 W |
| 32782  |         python         | 21m55s |   janel    | 0  | 1330MHz  | 37.6 C | 27.8 C |246.6 W |
| 32786  |         python         | 21m55s |   janel    | 4  | 1330MHz  | 39.1 C | 28.0 C |313.8 W |
| 32790  |         python         | 21m55s |   janel    | 8  | 1330MHz  | 38.3 C | 28.0 C |313.4 W |
| 32794  |         python         | 21m55s |   janel    | 12 | 1330MHz  | 37.4 C | 28.3 C |300.5 W |
| 32782  |         python         | 21m56s |   janel    | 0  | 1330MHz  | 37.8 C | 27.8 C |267.2 W |
| 32786  |         python         | 21m56s |   janel    | 4  | 1330MHz  | 38.9 C | 28.0 C |193.9 W |
| 32790  |         python         | 21m56s |   janel    | 8  | 1330MHz  | 38.5 C | 28.0 C |223.2 W |
| 32794  |         python         | 21m56s |   janel    | 12 | 1330MHz  | 37.1 C | 28.3 C |171.4 W |
| 32782  |         python         | 21m57s |   janel    | 0  | 1330MHz  | 37.6 C | 27.8 C |304.2 W |
| 32786  |         python         | 21m57s |   janel    | 4  | 1330MHz  | 38.9 C | 28.0 C |252.8 W |
| 32790  |         python         | 21m57s |   janel    | 8  | 1330MHz  | 38.2 C | 28.0 C |219.3 W |
| 32794  |         python         | 21m57s |   janel    | 12 | 1330MHz  | 37.2 C | 28.3 C |226.4 W |
| 32782  |         python         | 21m58s |   janel    | 0  | 1330MHz  | 37.6 C | 27.8 C |235.6 W |
| 32786  |         python         | 21m58s |   janel    | 4  | 1330MHz  | 38.9 C | 28.0 C |243.7 W |
| 32790  |         python         | 21m58s |   janel    | 8  | 1330MHz  | 38.4 C | 28.0 C |249.3 W |
| 32794  |         python         | 21m58s |   janel    | 12 | 1330MHz  | 37.4 C | 28.3 C |246.9 W |
| 32782  |         python         | 22m0s  |   janel    | 0  | 1330MHz  | 37.7 C | 27.8 C |283.9 W |
| 32786  |         python         | 22m0s  |   janel    | 4  | 1330MHz  | 39.2 C | 28.0 C |192.0 W |
| 32790  |         python         | 21m59s |   janel    | 8  | 1330MHz  | 38.4 C | 28.0 C |293.5 W |
| 32794  |         python         | 21m59s |   janel    | 12 | 1330MHz  | 37.3 C | 28.3 C |219.6 W |
| 32782  |         python         | 22m0s  |   janel    | 0  | 1330MHz  | 37.6 C | 27.8 C |295.1 W |
| 32786  |         python         | 22m1s  |   janel    | 4  | 1330MHz  | 39.2 C | 28.0 C |278.5 W |
| 32790  |         python         | 22m1s  |   janel    | 8  | 1330MHz  | 38.5 C | 28.0 C |242.8 W |
| 32794  |         python         | 22m1s  |   janel    | 12 | 1330MHz  | 37.3 C | 28.3 C |301.0 W |
| 32782  |         python         | 22m2s  |   janel    | 0  | 1330MHz  | 37.7 C | 27.8 C |263.8 W |
| 32786  |         python         | 22m2s  |   janel    | 4  | 1330MHz  | 39.2 C | 28.0 C |248.1 W |
| 32790  |         python         | 22m2s  |   janel    | 8  | 1330MHz  | 38.4 C | 28.0 C |220.8 W |
| 32794  |         python         | 22m2s  |   janel    | 12 | 1330MHz  | 37.3 C | 28.3 C |297.4 W |
| 32782  |         python         | 22m3s  |   janel    | 0  | 1330MHz  | 37.7 C | 27.8 C |226.8 W |
| 32786  |         python         | 22m3s  |   janel    | 4  | 1330MHz  | 39.1 C | 28.0 C |258.0 W |
| 32790  |         python         | 22m3s  |   janel    | 8  | 1330MHz  | 38.4 C | 28.0 C |175.0 W |
| 32794  |         python         | 22m3s  |   janel    | 12 | 1330MHz  | 37.3 C | 28.3 C |172.2 W |
| 32782  |         python         | 22m4s  |   janel    | 0  | 1330MHz  | 37.6 C | 27.8 C |297.7 W |
| 32786  |         python         | 22m4s  |   janel    | 4  | 1330MHz  | 38.9 C | 28.0 C |238.3 W |
| 32790  |         python         | 22m4s  |   janel    | 8  | 1330MHz  | 38.3 C | 28.0 C |238.1 W |
| 32794  |         python         | 22m4s  |   janel    | 12 | 1330MHz  | 37.1 C | 28.4 C |195.7 W |
| 32782  |         python         | 22m5s  |   janel    | 0  | 1330MHz  | 37.7 C | 27.8 C |227.5 W |
| 32786  |         python         | 22m5s  |   janel    | 4  | 1330MHz  | 39.1 C | 28.0 C |254.1 W |
| 32790  |         python         | 22m5s  |   janel    | 8  | 1330MHz  | 38.4 C | 28.0 C |283.4 W |
| 32794  |         python         | 22m5s  |   janel    | 12 | 1330MHz  | 37.1 C | 28.3 C |288.1 W |
| 32782  |         python         | 22m6s  |   janel    | 0  | 1330MHz  | 37.6 C | 27.8 C |226.8 W |
| 32786  |         python         | 22m6s  |   janel    | 4  | 1330MHz  | 39.2 C | 28.0 C |309.8 W |
| 32790  |         python         | 22m6s  |   janel    | 8  | 1330MHz  | 38.4 C | 28.0 C |301.2 W |
| 32794  |         python         | 22m6s  |   janel    | 12 | 1330MHz  | 37.3 C | 28.3 C |294.2 W |
| 32782  |         python         | 22m7s  |   janel    | 0  | 1330MHz  | 37.6 C | 27.8 C |241.1 W |
| 32786  |         python         | 22m7s  |   janel    | 4  | 1330MHz  | 39.1 C | 28.0 C |313.0 W |
| 32790  |         python         | 22m8s  |   janel    | 8  | 1330MHz  | 38.4 C | 28.0 C |285.7 W |
| 32794  |         python         | 22m8s  |   janel    | 12 | 1330MHz  | 37.1 C | 28.3 C |297.8 W |
| 32782  |         python         | 22m9s  |   janel    | 0  | 1330MHz  | 37.7 C | 27.8 C |248.7 W |
| 32786  |         python         | 22m9s  |   janel    | 4  | 1330MHz  | 39.2 C | 28.0 C |308.4 W |
| 32790  |         python         | 22m9s  |   janel    | 8  | 1330MHz  | 38.4 C | 28.0 C |301.5 W |
| 32794  |         python         | 22m9s  |   janel    | 12 | 1330MHz  | 37.3 C | 28.3 C |290.7 W |
| 32782  |         python         | 22m10s |   janel    | 0  | 1330MHz  | 37.8 C | 27.8 C |261.8 W |
| 32786  |         python         | 22m10s |   janel    | 4  | 1330MHz  | 38.9 C | 28.0 C |192.5 W |
| 32790  |         python         | 22m10s |   janel    | 8  | 1330MHz  | 38.5 C | 28.0 C |183.3 W |
| 32794  |         python         | 22m10s |   janel    | 12 | 1330MHz  | 37.1 C | 28.4 C |208.2 W |
| 32782  |         python         | 22m11s |   janel    | 0  | 1330MHz  | 37.6 C | 27.8 C |262.3 W |
| 32786  |         python         | 22m11s |   janel    | 4  | 1330MHz  | 39.1 C | 28.0 C |210.0 W |
| 32790  |         python         | 22m11s |   janel    | 8  | 1330MHz  | 38.2 C | 28.0 C |305.4 W |
| 32794  |         python         | 22m11s |   janel    | 12 | 1330MHz  | 37.1 C | 28.3 C |185.0 W |
| 32782  |         python         | 22m12s |   janel    | 0  | 1330MHz  | 37.6 C | 27.8 C |291.0 W |
| 32786  |         python         | 22m12s |   janel    | 4  | 1330MHz  | 39.1 C | 28.0 C |240.0 W |
| 32790  |         python         | 22m12s |   janel    | 8  | 1330MHz  | 38.1 C | 28.0 C |259.8 W |
| 32794  |         python         | 22m12s |   janel    | 12 | 1330MHz  | 37.4 C | 28.3 C |196.1 W |
| 32782  |         python         | 22m14s |   janel    | 0  | 1330MHz  | 37.6 C | 27.8 C |312.3 W |
| 32786  |         python         | 22m14s |   janel    | 4  | 1330MHz  | 38.9 C | 28.0 C |207.8 W |
| 32790  |         python         | 22m14s |   janel    | 8  | 1330MHz  | 38.2 C | 28.0 C |272.5 W |
| 32794  |         python         | 22m13s |   janel    | 12 | 1330MHz  | 37.3 C | 28.3 C |178.6 W |
| 32782  |         python         | 22m15s |   janel    | 0  | 1330MHz  | 37.7 C | 27.8 C |216.0 W |
| 32786  |         python         | 22m15s |   janel    | 4  | 1330MHz  | 39.1 C | 28.0 C |239.8 W |
| 32790  |         python         | 22m15s |   janel    | 8  | 1330MHz  | 38.4 C | 28.0 C |264.9 W |
| 32794  |         python         | 22m15s |   janel    | 12 | 1330MHz  | 37.1 C | 28.3 C |285.2 W |
| 32782  |         python         | 22m16s |   janel    | 0  | 1330MHz  | 37.6 C | 27.8 C |311.1 W |
| 32786  |         python         | 22m16s |   janel    | 4  | 1330MHz  | 39.2 C | 28.0 C |247.3 W |
| 32790  |         python         | 22m16s |   janel    | 8  | 1330MHz  | 38.2 C | 28.0 C |247.6 W |
| 32794  |         python         | 22m16s |   janel    | 12 | 1330MHz  | 37.3 C | 28.3 C |267.6 W |
| 32782  |         python         | 22m17s |   janel    | 0  | 1330MHz  | 37.6 C | 27.8 C |215.4 W |
| 32786  |         python         | 22m17s |   janel    | 4  | 1330MHz  | 39.2 C | 28.0 C |180.0 W |
| 32790  |         python         | 22m17s |   janel    | 8  | 1330MHz  | 38.5 C | 28.0 C |230.3 W |
| 32794  |         python         | 22m17s |   janel    | 12 | 1330MHz  | 37.1 C | 28.3 C |170.6 W |
| 32782  |         python         | 22m18s |   janel    | 0  | 1330MHz  | 37.6 C | 27.8 C |220.4 W |
| 32786  |         python         | 22m18s |   janel    | 4  | 1330MHz  | 39.0 C | 28.0 C |179.4 W |
| 32790  |         python         | 22m18s |   janel    | 8  | 1330MHz  | 38.4 C | 28.0 C |180.6 W |
| 32794  |         python         | 22m18s |   janel    | 12 | 1330MHz  | 37.1 C | 28.3 C |169.7 W |
| 32782  |         python         | 22m19s |   janel    | 0  | 1330MHz  | 37.7 C | 27.8 C |277.9 W |
| 32786  |         python         | 22m19s |   janel    | 4  | 1330MHz  | 39.1 C | 28.0 C |258.3 W |
| 32790  |         python         | 22m19s |   janel    | 8  | 1330MHz  | 38.2 C | 28.0 C |208.7 W |
| 32794  |         python         | 22m19s |   janel    | 12 | 1330MHz  | 37.3 C | 28.3 C |227.6 W |
| 32782  |         python         | 22m20s |   janel    | 0  | 1330MHz  | 37.7 C | 27.8 C |257.6 W |
| 32786  |         python         | 22m20s |   janel    | 4  | 1330MHz  | 39.2 C | 28.0 C |269.7 W |
| 32790  |         python         | 22m20s |   janel    | 8  | 1330MHz  | 38.2 C | 28.0 C |301.7 W |
| 32794  |         python         | 22m20s |   janel    | 12 | 1330MHz  | 37.4 C | 28.3 C |172.6 W |
| 32782  |         python         | 22m22s |   janel    | 0  | 1330MHz  | 37.7 C | 27.8 C |304.3 W |
| 32786  |         python         | 22m22s |   janel    | 4  | 1330MHz  | 39.2 C | 28.0 C |241.5 W |
| 32790  |         python         | 22m22s |   janel    | 8  | 1330MHz  | 38.4 C | 28.0 C |302.5 W |
| 32794  |         python         | 22m22s |   janel    | 12 | 1330MHz  | 37.4 C | 28.3 C |301.8 W |
