|A|B|C|D|E|F|G|H|I|
| 191551 |         python         | 8m10s  |   janel    | 32 | 1330MHz  | 38.4 C | 27.8 C |228.3 W |
| 191555 |         python         | 8m10s  |   janel    | 36 | 1330MHz  | 37.1 C | 27.8 C |243.9 W |
| 191559 |         python         | 8m10s  |   janel    | 40 | 1330MHz  | 38.4 C | 27.7 C |298.5 W |
| 191563 |         python         | 8m10s  |   janel    | 44 | 1330MHz  | 38.9 C | 27.7 C |266.6 W |
| 191551 |         python         | 8m12s  |   janel    | 32 | 1330MHz  | 38.4 C | 27.8 C |317.7 W |
| 191555 |         python         | 8m12s  |   janel    | 36 | 1330MHz  | 37.3 C | 27.8 C |282.4 W |
| 191559 |         python         | 8m12s  |   janel    | 40 | 1330MHz  | 38.7 C | 27.6 C |307.8 W |
| 191563 |         python         | 8m12s  |   janel    | 44 | 1330MHz  | 39.1 C | 27.7 C |170.1 W |
| 191551 |         python         | 8m13s  |   janel    | 32 | 1330MHz  | 38.5 C | 27.8 C |195.1 W |
| 191555 |         python         | 8m14s  |   janel    | 36 | 1330MHz  | 37.0 C | 27.8 C |308.0 W |
| 191559 |         python         | 8m14s  |   janel    | 40 | 1330MHz  | 38.4 C | 27.7 C |177.9 W |
| 191563 |         python         | 8m14s  |   janel    | 44 | 1330MHz  | 38.9 C | 27.7 C |228.6 W |
| 191551 |         python         | 8m15s  |   janel    | 32 | 1330MHz  | 38.4 C | 27.8 C |250.6 W |
| 191555 |         python         | 8m15s  |   janel    | 36 | 1330MHz  | 37.3 C | 27.8 C |221.7 W |
| 191559 |         python         | 8m15s  |   janel    | 40 | 1330MHz  | 38.4 C | 27.7 C |178.3 W |
| 191563 |         python         | 8m15s  |   janel    | 44 | 1330MHz  | 38.9 C | 27.7 C |224.5 W |
| 191551 |         python         | 8m18s  |   janel    | 32 | 1330MHz  | 38.5 C | 27.8 C |203.7 W |
| 191555 |         python         | 8m18s  |   janel    | 36 | 1330MHz  | 37.0 C | 27.8 C |252.5 W |
| 191559 |         python         | 8m18s  |   janel    | 40 | 1330MHz  | 38.5 C | 27.7 C |223.6 W |
| 191563 |         python         | 8m18s  |   janel    | 44 | 1330MHz  | 38.9 C | 27.7 C |224.9 W |
| 191551 |         python         | 8m18s  |   janel    | 32 | 1330MHz  | 38.4 C | 27.8 C |173.0 W |
| 191555 |         python         | 8m19s  |   janel    | 36 | 1330MHz  | 37.1 C | 27.8 C |239.9 W |
| 191559 |         python         | 8m19s  |   janel    | 40 | 1330MHz  | 38.4 C | 27.7 C |167.6 W |
| 191563 |         python         | 8m19s  |   janel    | 44 | 1330MHz  | 38.8 C | 27.7 C |244.1 W |
| 191551 |         python         | 8m21s  |   janel    | 32 | 1330MHz  | 38.4 C | 27.8 C |230.7 W |
| 191555 |         python         | 8m20s  |   janel    | 36 | 1330MHz  | 37.1 C | 27.8 C |250.3 W |
| 191559 |         python         | 8m20s  |   janel    | 40 | 1330MHz  | 38.5 C | 27.7 C |233.5 W |
| 191563 |         python         | 8m20s  |   janel    | 44 | 1330MHz  | 38.9 C | 27.7 C |191.6 W |
| 191551 |         python         | 8m22s  |   janel    | 32 | 1330MHz  | 38.4 C | 27.8 C |310.8 W |
| 191555 |         python         | 8m22s  |   janel    | 36 | 1330MHz  | 37.1 C | 27.8 C |273.1 W |
| 191559 |         python         | 8m22s  |   janel    | 40 | 1330MHz  | 38.5 C | 27.7 C |294.5 W |
| 191563 |         python         | 8m22s  |   janel    | 44 | 1330MHz  | 38.9 C | 27.7 C |283.4 W |
| 191551 |         python         | 8m23s  |   janel    | 32 | 1330MHz  | 38.2 C | 27.8 C |172.0 W |
| 191555 |         python         | 8m23s  |   janel    | 36 | 1330MHz  | 37.0 C | 27.8 C |214.0 W |
| 191559 |         python         | 8m23s  |   janel    | 40 | 1330MHz  | 38.7 C | 27.7 C |223.1 W |
| 191563 |         python         | 8m23s  |   janel    | 44 | 1330MHz  | 38.8 C | 27.7 C |224.1 W |
| 191551 |         python         | 8m26s  |   janel    | 32 | 1330MHz  | 38.5 C | 27.8 C |271.3 W |
| 191555 |         python         | 8m26s  |   janel    | 36 | 1330MHz  | 37.1 C | 27.8 C |235.8 W |
| 191559 |         python         | 8m26s  |   janel    | 40 | 1330MHz  | 38.4 C | 27.7 C |276.0 W |
| 191563 |         python         | 8m26s  |   janel    | 44 | 1330MHz  | 38.8 C | 27.7 C |299.0 W |
| 191551 |         python         | 8m27s  |   janel    | 32 | 1330MHz  | 38.5 C | 27.8 C |181.7 W |
| 191555 |         python         | 8m27s  |   janel    | 36 | 1330MHz  | 37.1 C | 27.8 C |303.8 W |
| 191559 |         python         | 8m27s  |   janel    | 40 | 1330MHz  | 38.4 C | 27.7 C |235.5 W |
| 191563 |         python         | 8m27s  |   janel    | 44 | 1330MHz  | 38.9 C | 27.7 C |270.6 W |
| 191551 |         python         | 8m28s  |   janel    | 32 | 1330MHz  | 38.4 C | 27.8 C |240.8 W |
| 191555 |         python         | 8m28s  |   janel    | 36 | 1330MHz  | 37.0 C | 27.8 C |311.2 W |
| 191559 |         python         | 8m28s  |   janel    | 40 | 1330MHz  | 38.2 C | 27.7 C |304.1 W |
| 191563 |         python         | 8m28s  |   janel    | 44 | 1330MHz  | 38.9 C | 27.7 C |293.8 W |
| 191551 |         python         | 8m30s  |   janel    | 32 | 1330MHz  | 38.5 C | 27.8 C |301.5 W |
| 191555 |         python         | 8m30s  |   janel    | 36 | 1330MHz  | 37.3 C | 27.8 C |308.4 W |
| 191559 |         python         | 8m30s  |   janel    | 40 | 1330MHz  | 38.5 C | 27.7 C |303.3 W |
| 191563 |         python         | 8m30s  |   janel    | 44 | 1330MHz  | 39.1 C | 27.7 C |254.0 W |
| 191551 |         python         | 8m31s  |   janel    | 32 | 1330MHz  | 38.4 C | 27.8 C |176.3 W |
| 191555 |         python         | 8m31s  |   janel    | 36 | 1330MHz  | 37.2 C | 27.8 C |238.8 W |
| 191559 |         python         | 8m32s  |   janel    | 40 | 1330MHz  | 38.4 C | 27.7 C |185.1 W |
| 191563 |         python         | 8m32s  |   janel    | 44 | 1330MHz  | 38.9 C | 27.7 C |169.1 W |
| 191551 |         python         | 8m33s  |   janel    | 32 | 1330MHz  | 38.4 C | 27.8 C |236.6 W |
| 191555 |         python         | 8m33s  |   janel    | 36 | 1330MHz  | 37.1 C | 27.8 C |283.1 W |
| 191559 |         python         | 8m33s  |   janel    | 40 | 1330MHz  | 38.5 C | 27.7 C |230.9 W |
| 191563 |         python         | 8m33s  |   janel    | 44 | 1330MHz  | 38.8 C | 27.7 C |233.2 W |
| 191551 |         python         | 8m35s  |   janel    | 32 | 1330MHz  | 38.5 C | 27.8 C |224.6 W |
| 191555 |         python         | 8m35s  |   janel    | 36 | 1330MHz  | 37.3 C | 27.8 C |178.7 W |
| 191559 |         python         | 8m35s  |   janel    | 40 | 1330MHz  | 38.5 C | 27.7 C |232.7 W |
| 191563 |         python         | 8m35s  |   janel    | 44 | 1330MHz  | 39.1 C | 27.7 C |222.8 W |
| 191551 |         python         | 8m36s  |   janel    | 32 | 1330MHz  | 38.4 C | 27.8 C |280.2 W |
| 191555 |         python         | 8m36s  |   janel    | 36 | 1330MHz  | 37.1 C | 27.8 C |256.5 W |
| 191559 |         python         | 8m36s  |   janel    | 40 | 1330MHz  | 38.5 C | 27.7 C |247.2 W |
| 191563 |         python         | 8m36s  |   janel    | 44 | 1330MHz  | 38.9 C | 27.7 C |169.3 W |
| 191551 |         python         | 8m38s  |   janel    | 32 | 1330MHz  | 38.4 C | 27.8 C |186.9 W |
| 191555 |         python         | 8m38s  |   janel    | 36 | 1330MHz  | 37.2 C | 27.8 C |278.0 W |
| 191559 |         python         | 8m38s  |   janel    | 40 | 1330MHz  | 38.5 C | 27.7 C |284.3 W |
| 191563 |         python         | 8m38s  |   janel    | 44 | 1330MHz  | 39.1 C | 27.7 C |242.9 W |
| 191551 |         python         | 8m41s  |   janel    | 32 | 1330MHz  | 38.4 C | 27.8 C |176.8 W |
| 191555 |         python         | 8m41s  |   janel    | 36 | 1330MHz  | 37.3 C | 27.8 C |269.3 W |
| 191559 |         python         | 8m41s  |   janel    | 40 | 1330MHz  | 38.5 C | 27.7 C |272.4 W |
| 191563 |         python         | 8m41s  |   janel    | 44 | 1330MHz  | 39.3 C | 27.7 C |312.0 W |
| 191551 |         python         | 8m41s  |   janel    | 32 | 1330MHz  | 38.4 C | 27.8 C |242.7 W |
| 191555 |         python         | 8m42s  |   janel    | 36 | 1330MHz  | 37.1 C | 27.8 C |252.9 W |
| 191559 |         python         | 8m42s  |   janel    | 40 | 1330MHz  | 38.4 C | 27.7 C |233.6 W |
| 191563 |         python         | 8m42s  |   janel    | 44 | 1330MHz  | 39.1 C | 27.7 C |238.5 W |
| 191551 |         python         | 8m43s  |   janel    | 32 | 1330MHz  | 38.2 C | 27.8 C |230.8 W |
| 191555 |         python         | 8m43s  |   janel    | 36 | 1330MHz  | 37.3 C | 27.8 C |256.5 W |
| 191559 |         python         | 8m43s  |   janel    | 40 | 1330MHz  | 38.5 C | 27.7 C |210.8 W |
| 191563 |         python         | 8m43s  |   janel    | 44 | 1330MHz  | 38.9 C | 27.7 C |230.6 W |
| 191551 |         python         | 8m46s  |   janel    | 32 | 1330MHz  | 38.5 C | 27.8 C |311.3 W |
| 191555 |         python         | 8m46s  |   janel    | 36 | 1330MHz  | 37.3 C | 27.8 C |305.0 W |
| 191559 |         python         | 8m46s  |   janel    | 40 | 1330MHz  | 38.5 C | 27.7 C |186.6 W |
| 191563 |         python         | 8m46s  |   janel    | 44 | 1330MHz  | 39.1 C | 27.7 C |238.7 W |
| 191551 |         python         | 8m47s  |   janel    | 32 | 1330MHz  | 38.5 C | 27.8 C |228.0 W |
| 191555 |         python         | 8m47s  |   janel    | 36 | 1330MHz  | 37.3 C | 27.8 C |226.4 W |
| 191559 |         python         | 8m47s  |   janel    | 40 | 1330MHz  | 38.4 C | 27.7 C |284.3 W |
| 191563 |         python         | 8m47s  |   janel    | 44 | 1330MHz  | 39.2 C | 27.7 C |296.7 W |
| 191551 |         python         | 8m48s  |   janel    | 32 | 1330MHz  | 38.7 C | 27.8 C |312.1 W |
| 191555 |         python         | 8m48s  |   janel    | 36 | 1330MHz  | 37.1 C | 27.8 C |218.9 W |
| 191559 |         python         | 8m48s  |   janel    | 40 | 1330MHz  | 38.4 C | 27.7 C |303.7 W |
| 191563 |         python         | 8m48s  |   janel    | 44 | 1330MHz  | 39.2 C | 27.7 C |234.2 W |
| 191551 |         python         | 8m51s  |   janel    | 32 | 1330MHz  | 38.4 C | 27.8 C |313.8 W |
| 191555 |         python         | 8m51s  |   janel    | 36 | 1330MHz  | 37.1 C | 27.8 C |230.3 W |
| 191559 |         python         | 8m51s  |   janel    | 40 | 1330MHz  | 38.5 C | 27.7 C |171.1 W |
| 191563 |         python         | 8m51s  |   janel    | 44 | 1330MHz  | 38.9 C | 27.7 C |209.4 W |
| 191551 |         python         | 8m51s  |   janel    | 32 | 1330MHz  | 38.4 C | 27.8 C |228.4 W |
| 191555 |         python         | 8m51s  |   janel    | 36 | 1330MHz  | 37.3 C | 27.8 C |230.9 W |
| 191559 |         python         | 8m52s  |   janel    | 40 | 1330MHz  | 38.4 C | 27.7 C |233.3 W |
| 191563 |         python         | 8m52s  |   janel    | 44 | 1330MHz  | 38.9 C | 27.7 C |247.3 W |
| 191551 |         python         | 8m53s  |   janel    | 32 | 1330MHz  | 38.5 C | 27.8 C |289.9 W |
| 191555 |         python         | 8m53s  |   janel    | 36 | 1330MHz  | 37.1 C | 27.8 C |299.1 W |
| 191559 |         python         | 8m53s  |   janel    | 40 | 1330MHz  | 38.5 C | 27.6 C |229.2 W |
| 191563 |         python         | 8m53s  |   janel    | 44 | 1330MHz  | 39.2 C | 27.7 C |307.6 W |
| 191551 |         python         | 8m55s  |   janel    | 32 | 1330MHz  | 38.4 C | 27.8 C |170.4 W |
| 191555 |         python         | 8m55s  |   janel    | 36 | 1330MHz  | 37.1 C | 27.7 C |275.3 W |
| 191559 |         python         | 8m55s  |   janel    | 40 | 1330MHz  | 38.4 C | 27.7 C |188.2 W |
| 191563 |         python         | 8m55s  |   janel    | 44 | 1330MHz  | 38.9 C | 27.7 C |285.3 W |
| 191551 |         python         | 8m56s  |   janel    | 32 | 1330MHz  | 38.5 C | 27.8 C |274.3 W |
| 191555 |         python         | 8m56s  |   janel    | 36 | 1330MHz  | 37.4 C | 27.7 C |243.2 W |
| 191559 |         python         | 8m56s  |   janel    | 40 | 1330MHz  | 38.5 C | 27.7 C |290.1 W |
| 191563 |         python         | 8m56s  |   janel    | 44 | 1330MHz  | 39.1 C | 27.7 C |212.4 W |
| 191551 |         python         | 8m58s  |   janel    | 32 | 1330MHz  | 38.5 C | 27.8 C |203.2 W |
| 191555 |         python         | 8m58s  |   janel    | 36 | 1330MHz  | 37.1 C | 27.7 C |286.0 W |
| 191559 |         python         | 8m58s  |   janel    | 40 | 1330MHz  | 38.7 C | 27.7 C |166.8 W |
| 191563 |         python         | 8m58s  |   janel    | 44 | 1330MHz  | 39.2 C | 27.7 C |172.3 W |
| 191551 |         python         |  9m1s  |   janel    | 32 | 1330MHz  | 38.5 C | 27.8 C |264.2 W |
| 191555 |         python         |  9m1s  |   janel    | 36 | 1330MHz  | 37.1 C | 27.7 C |232.4 W |
| 191559 |         python         |  9m1s  |   janel    | 40 | 1330MHz  | 38.5 C | 27.7 C |262.9 W |
| 191563 |         python         |  9m1s  |   janel    | 44 | 1330MHz  | 38.9 C | 27.7 C |238.1 W |
| 191551 |         python         |  9m2s  |   janel    | 32 | 1330MHz  | 38.4 C | 27.8 C |259.9 W |
| 191555 |         python         |  9m2s  |   janel    | 36 | 1330MHz  | 37.1 C | 27.8 C |185.3 W |
| 191559 |         python         |  9m2s  |   janel    | 40 | 1330MHz  | 38.7 C | 27.6 C |244.9 W |
| 191563 |         python         |  9m2s  |   janel    | 44 | 1330MHz  | 39.2 C | 27.7 C |274.1 W |
| 191551 |         python         |  9m3s  |   janel    | 32 | 1330MHz  | 38.4 C | 27.8 C |291.6 W |
| 191555 |         python         |  9m3s  |   janel    | 36 | 1330MHz  | 37.2 C | 27.7 C |239.4 W |
| 191559 |         python         |  9m3s  |   janel    | 40 | 1330MHz  | 38.5 C | 27.7 C |237.4 W |
| 191563 |         python         |  9m3s  |   janel    | 44 | 1330MHz  | 39.1 C | 27.7 C |246.0 W |
| 191551 |         python         |  9m6s  |   janel    | 32 | 1330MHz  | 38.5 C | 27.8 C |234.0 W |
| 191555 |         python         |  9m6s  |   janel    | 36 | 1330MHz  | 37.2 C | 27.7 C |235.5 W |
| 191559 |         python         |  9m6s  |   janel    | 40 | 1330MHz  | 38.5 C | 27.7 C |182.0 W |
| 191563 |         python         |  9m6s  |   janel    | 44 | 1330MHz  | 39.1 C | 27.7 C |239.8 W |
| 191551 |         python         |  9m6s  |   janel    | 32 | 1330MHz  | 38.5 C | 27.8 C |237.6 W |
| 191555 |         python         |  9m7s  |   janel    | 36 | 1330MHz  | 37.0 C | 27.7 C |220.0 W |
| 191559 |         python         |  9m7s  |   janel    | 40 | 1330MHz  | 38.7 C | 27.7 C |203.5 W |
| 191563 |         python         |  9m7s  |   janel    | 44 | 1330MHz  | 38.9 C | 27.7 C |170.1 W |
| 191551 |         python         |  9m8s  |   janel    | 32 | 1330MHz  | 38.4 C | 27.8 C |306.7 W |
| 191555 |         python         |  9m8s  |   janel    | 36 | 1330MHz  | 37.1 C | 27.7 C |271.3 W |
| 191559 |         python         |  9m8s  |   janel    | 40 | 1330MHz  | 38.5 C | 27.7 C |226.0 W |
| 191563 |         python         |  9m8s  |   janel    | 44 | 1330MHz  | 39.2 C | 27.7 C |170.6 W |
| 191551 |         python         | 9m10s  |   janel    | 32 | 1330MHz  | 38.4 C | 27.8 C |231.8 W |
| 191555 |         python         | 9m10s  |   janel    | 36 | 1330MHz  | 37.1 C | 27.7 C |270.7 W |
| 191559 |         python         | 9m10s  |   janel    | 40 | 1330MHz  | 38.4 C | 27.7 C |203.1 W |
| 191563 |         python         | 9m10s  |   janel    | 44 | 1330MHz  | 39.2 C | 27.7 C |297.4 W |
| 191551 |         python         | 9m11s  |   janel    | 32 | 1330MHz  | 38.4 C | 27.8 C |204.8 W |
| 191555 |         python         | 9m11s  |   janel    | 36 | 1330MHz  | 37.3 C | 27.7 C |253.9 W |
| 191559 |         python         | 9m11s  |   janel    | 40 | 1330MHz  | 38.7 C | 27.7 C |227.3 W |
| 191563 |         python         | 9m11s  |   janel    | 44 | 1330MHz  | 38.9 C | 27.7 C |181.7 W |
| 191551 |         python         | 9m14s  |   janel    | 32 | 1330MHz  | 38.4 C | 27.8 C |177.1 W |
| 191555 |         python         | 9m14s  |   janel    | 36 | 1330MHz  | 37.0 C | 27.7 C |178.7 W |
| 191559 |         python         | 9m14s  |   janel    | 40 | 1330MHz  | 38.5 C | 27.7 C |168.4 W |
| 191563 |         python         | 9m14s  |   janel    | 44 | 1330MHz  | 38.7 C | 27.7 C |170.9 W |
| 191551 |         python         | 9m14s  |   janel    | 32 | 1330MHz  | 38.5 C | 27.8 C |304.7 W |
| 191555 |         python         | 9m15s  |   janel    | 36 | 1330MHz  | 37.2 C | 27.7 C |293.7 W |
| 191559 |         python         | 9m15s  |   janel    | 40 | 1330MHz  | 38.5 C | 27.7 C |215.8 W |
| 191563 |         python         | 9m15s  |   janel    | 44 | 1330MHz  | 38.9 C | 27.7 C |271.8 W |
| 191551 |         python         | 9m16s  |   janel    | 32 | 1330MHz  | 38.2 C | 27.8 C |171.6 W |
| 191555 |         python         | 9m16s  |   janel    | 36 | 1330MHz  | 37.3 C | 27.7 C |297.7 W |
| 191559 |         python         | 9m16s  |   janel    | 40 | 1330MHz  | 38.5 C | 27.7 C |214.1 W |
| 191563 |         python         | 9m16s  |   janel    | 44 | 1330MHz  | 38.9 C | 27.7 C |235.0 W |
| 191551 |         python         | 9m18s  |   janel    | 32 | 1330MHz  | 38.4 C | 27.8 C |250.6 W |
| 191555 |         python         | 9m18s  |   janel    | 36 | 1330MHz  | 37.0 C | 27.7 C |227.6 W |
| 191559 |         python         | 9m18s  |   janel    | 40 | 1330MHz  | 38.5 C | 27.7 C |203.2 W |
| 191563 |         python         | 9m18s  |   janel    | 44 | 1330MHz  | 38.9 C | 27.7 C |234.4 W |
| 191551 |         python         | 9m19s  |   janel    | 32 | 1330MHz  | 38.4 C | 27.8 C |252.4 W |
| 191555 |         python         | 9m19s  |   janel    | 36 | 1330MHz  | 37.1 C | 27.7 C |293.9 W |
| 191559 |         python         | 9m19s  |   janel    | 40 | 1330MHz  | 38.7 C | 27.7 C |178.0 W |
| 191563 |         python         | 9m19s  |   janel    | 44 | 1330MHz  | 39.1 C | 27.7 C |286.6 W |
| 191551 |         python         | 9m22s  |   janel    | 32 | 1330MHz  | 38.4 C | 27.7 C |278.0 W |
| 191555 |         python         | 9m22s  |   janel    | 36 | 1330MHz  | 37.1 C | 27.7 C |223.2 W |
| 191559 |         python         | 9m22s  |   janel    | 40 | 1330MHz  | 38.5 C | 27.7 C |293.4 W |
| 191563 |         python         | 9m22s  |   janel    | 44 | 1330MHz  | 39.2 C | 27.7 C |288.6 W |
| 191551 |         python         | 9m22s  |   janel    | 32 | 1330MHz  | 38.4 C | 27.8 C |177.3 W |
| 191555 |         python         | 9m23s  |   janel    | 36 | 1330MHz  | 36.9 C | 27.7 C |274.2 W |
| 191559 |         python         | 9m23s  |   janel    | 40 | 1330MHz  | 38.2 C | 27.7 C |168.0 W |
| 191563 |         python         | 9m23s  |   janel    | 44 | 1330MHz  | 38.9 C | 27.7 C |237.4 W |
| 191551 |         python         | 9m24s  |   janel    | 32 | 1330MHz  | 38.2 C | 27.7 C |275.7 W |
| 191555 |         python         | 9m24s  |   janel    | 36 | 1330MHz  | 37.1 C | 27.7 C |311.3 W |
| 191559 |         python         | 9m24s  |   janel    | 40 | 1330MHz  | 38.5 C | 27.7 C |285.3 W |
| 191563 |         python         | 9m24s  |   janel    | 44 | 1330MHz  | 39.1 C | 27.7 C |236.2 W |
| 191551 |         python         | 9m26s  |   janel    | 32 | 1330MHz  | 38.4 C | 27.8 C |218.3 W |
| 191555 |         python         | 9m26s  |   janel    | 36 | 1330MHz  | 37.1 C | 27.7 C |250.8 W |
| 191559 |         python         | 9m26s  |   janel    | 40 | 1330MHz  | 38.5 C | 27.7 C |231.9 W |
| 191563 |         python         | 9m26s  |   janel    | 44 | 1330MHz  | 39.2 C | 27.7 C |232.4 W |
| 191551 |         python         | 9m27s  |   janel    | 32 | 1330MHz  | 38.4 C | 27.8 C |240.0 W |
| 191555 |         python         | 9m27s  |   janel    | 36 | 1330MHz  | 37.0 C | 27.7 C |294.2 W |
| 191559 |         python         | 9m27s  |   janel    | 40 | 1330MHz  | 38.4 C | 27.7 C |221.1 W |
| 191563 |         python         | 9m27s  |   janel    | 44 | 1330MHz  | 38.9 C | 27.7 C |219.5 W |
| 191551 |         python         | 9m29s  |   janel    | 32 | 1330MHz  | 38.5 C | 27.7 C |210.0 W |
| 191555 |         python         | 9m29s  |   janel    | 36 | 1330MHz  | 37.1 C | 27.7 C |258.5 W |
| 191559 |         python         | 9m29s  |   janel    | 40 | 1330MHz  | 38.5 C | 27.6 C |220.2 W |
| 191563 |         python         | 9m29s  |   janel    | 44 | 1330MHz  | 39.1 C | 27.7 C |259.0 W |
| 191551 |         python         | 9m31s  |   janel    | 32 | 1330MHz  | 38.2 C | 27.8 C |301.0 W |
| 191555 |         python         | 9m31s  |   janel    | 36 | 1330MHz  | 37.3 C | 27.7 C |251.7 W |
| 191559 |         python         | 9m31s  |   janel    | 40 | 1330MHz  | 38.5 C | 27.7 C |245.2 W |
| 191563 |         python         | 9m31s  |   janel    | 44 | 1330MHz  | 39.1 C | 27.7 C |182.2 W |
| 191551 |         python         | 9m32s  |   janel    | 32 | 1330MHz  | 38.5 C | 27.8 C |230.8 W |
| 191555 |         python         | 9m32s  |   janel    | 36 | 1330MHz  | 37.1 C | 27.7 C |307.2 W |
| 191559 |         python         | 9m32s  |   janel    | 40 | 1330MHz  | 38.4 C | 27.7 C |201.9 W |
| 191563 |         python         | 9m32s  |   janel    | 44 | 1330MHz  | 39.2 C | 27.7 C |172.6 W |
| 191551 |         python         | 9m34s  |   janel    | 32 | 1330MHz  | 38.4 C | 27.8 C |172.3 W |
| 191555 |         python         | 9m34s  |   janel    | 36 | 1330MHz  | 37.1 C | 27.7 C |285.5 W |
| 191559 |         python         | 9m34s  |   janel    | 40 | 1330MHz  | 38.7 C | 27.7 C |234.1 W |
| 191563 |         python         | 9m34s  |   janel    | 44 | 1330MHz  | 39.1 C | 27.7 C |290.3 W |
| 191551 |         python         | 9m37s  |   janel    | 32 | 1330MHz  | 38.4 C | 27.8 C |263.6 W |
| 191555 |         python         | 9m37s  |   janel    | 36 | 1330MHz  | 37.3 C | 27.7 C |312.3 W |
| 191559 |         python         | 9m37s  |   janel    | 40 | 1330MHz  | 38.4 C | 27.7 C |167.0 W |
| 191563 |         python         | 9m37s  |   janel    | 44 | 1330MHz  | 38.9 C | 27.7 C |230.2 W |
| 191551 |         python         | 9m38s  |   janel    | 32 | 1330MHz  | 38.4 C | 27.7 C |224.5 W |
| 191555 |         python         | 9m38s  |   janel    | 36 | 1330MHz  | 37.3 C | 27.7 C |286.4 W |
| 191559 |         python         | 9m38s  |   janel    | 40 | 1330MHz  | 38.5 C | 27.7 C |227.6 W |
| 191563 |         python         | 9m38s  |   janel    | 44 | 1330MHz  | 39.1 C | 27.7 C |242.2 W |
| 191551 |         python         | 9m39s  |   janel    | 32 | 1330MHz  | 38.4 C | 27.7 C |292.1 W |
| 191555 |         python         | 9m39s  |   janel    | 36 | 1330MHz  | 37.0 C | 27.7 C |240.8 W |
| 191559 |         python         | 9m39s  |   janel    | 40 | 1330MHz  | 38.7 C | 27.7 C |168.4 W |
| 191563 |         python         | 9m39s  |   janel    | 44 | 1330MHz  | 39.1 C | 27.7 C |170.8 W |
| 191551 |         python         | 9m42s  |   janel    | 32 | 1330MHz  | 38.4 C | 27.7 C |228.3 W |
| 191555 |         python         | 9m42s  |   janel    | 36 | 1330MHz  | 37.1 C | 27.7 C |243.4 W |
| 191559 |         python         | 9m41s  |   janel    | 40 | 1330MHz  | 38.7 C | 27.7 C |225.7 W |
| 191563 |         python         | 9m41s  |   janel    | 44 | 1330MHz  | 38.9 C | 27.7 C |230.0 W |
| 191551 |         python         | 9m43s  |   janel    | 32 | 1330MHz  | 38.4 C | 27.7 C |287.8 W |
| 191555 |         python         | 9m43s  |   janel    | 36 | 1330MHz  | 37.3 C | 27.7 C |246.2 W |
| 191559 |         python         | 9m43s  |   janel    | 40 | 1330MHz  | 38.5 C | 27.7 C |230.2 W |
| 191563 |         python         | 9m43s  |   janel    | 44 | 1330MHz  | 39.1 C | 27.7 C |305.6 W |
| 191551 |         python         | 9m44s  |   janel    | 32 | 1330MHz  | 38.4 C | 27.7 C |291.4 W |
| 191555 |         python         | 9m44s  |   janel    | 36 | 1330MHz  | 37.0 C | 27.7 C |177.3 W |
| 191559 |         python         | 9m44s  |   janel    | 40 | 1330MHz  | 38.5 C | 27.7 C |287.2 W |
| 191563 |         python         | 9m44s  |   janel    | 44 | 1330MHz  | 38.9 C | 27.7 C |232.2 W |
| 191551 |         python         | 9m46s  |   janel    | 32 | 1330MHz  | 38.7 C | 27.8 C |264.2 W |
| 191555 |         python         | 9m46s  |   janel    | 36 | 1330MHz  | 37.0 C | 27.7 C |238.5 W |
| 191559 |         python         | 9m46s  |   janel    | 40 | 1330MHz  | 38.5 C | 27.7 C |285.7 W |
| 191563 |         python         | 9m46s  |   janel    | 44 | 1330MHz  | 39.1 C | 27.7 C |258.1 W |
| 191551 |         python         | 9m48s  |   janel    | 32 | 1330MHz  | 38.4 C | 27.8 C |228.1 W |
| 191555 |         python         | 9m48s  |   janel    | 36 | 1330MHz  | 37.2 C | 27.7 C |297.2 W |
| 191559 |         python         | 9m48s  |   janel    | 40 | 1330MHz  | 38.5 C | 27.7 C |239.7 W |
| 191563 |         python         | 9m48s  |   janel    | 44 | 1330MHz  | 39.1 C | 27.7 C |221.1 W |
| 191551 |         python         | 9m49s  |   janel    | 32 | 1330MHz  | 38.4 C | 27.7 C |291.9 W |
| 191555 |         python         | 9m49s  |   janel    | 36 | 1330MHz  | 37.1 C | 27.7 C |226.4 W |
| 191559 |         python         | 9m50s  |   janel    | 40 | 1330MHz  | 38.7 C | 27.7 C |302.7 W |
| 191563 |         python         | 9m50s  |   janel    | 44 | 1330MHz  | 38.9 C | 27.7 C |228.6 W |
| 191551 |         python         | 9m51s  |   janel    | 32 | 1330MHz  | 38.2 C | 27.7 C |210.6 W |
| 191555 |         python         | 9m51s  |   janel    | 36 | 1330MHz  | 37.3 C | 27.7 C |283.1 W |
| 191559 |         python         | 9m51s  |   janel    | 40 | 1330MHz  | 38.7 C | 27.7 C |247.8 W |
| 191563 |         python         | 9m51s  |   janel    | 44 | 1330MHz  | 38.9 C | 27.7 C |299.2 W |
| 191551 |         python         | 9m53s  |   janel    | 32 | 1330MHz  | 38.4 C | 27.7 C |221.9 W |
| 191555 |         python         | 9m53s  |   janel    | 36 | 1330MHz  | 37.1 C | 27.7 C |236.7 W |
| 191559 |         python         | 9m53s  |   janel    | 40 | 1330MHz  | 38.7 C | 27.7 C |227.7 W |
| 191563 |         python         | 9m53s  |   janel    | 44 | 1330MHz  | 38.9 C | 27.7 C |169.0 W |
| 191551 |         python         | 9m54s  |   janel    | 32 | 1330MHz  | 38.4 C | 27.7 C |180.7 W |
| 191555 |         python         | 9m55s  |   janel    | 36 | 1330MHz  | 37.1 C | 27.7 C |320.5 W |
