|A|B|C|D|E|F|G|H|I|
| 145965 |         python         | 5m26s  |   janel    | 0  | 1330MHz  | 37.7 C | 28.3 C |241.1 W |
| 145971 |         python         | 5m26s  |   janel    | 4  | 1330MHz  | 39.1 C | 27.5 C |228.4 W |
| 145975 |         python         | 5m26s  |   janel    | 8  | 1330MHz  | 36.0 C | 27.7 C |310.5 W |
| 145982 |         python         | 5m26s  |   janel    | 12 | 1330MHz  | 37.4 C | 27.6 C |233.7 W |
| 145965 |         python         | 5m26s  |   janel    | 0  | 1330MHz  | 37.7 C | 28.3 C |172.1 W |
| 145971 |         python         | 5m27s  |   janel    | 4  | 1330MHz  | 39.1 C | 27.5 C |302.8 W |
| 145975 |         python         | 5m27s  |   janel    | 8  | 1330MHz  | 36.1 C | 27.7 C |302.3 W |
| 145982 |         python         | 5m27s  |   janel    | 12 | 1330MHz  | 37.3 C | 27.6 C |243.8 W |
| 145965 |         python         | 5m28s  |   janel    | 0  | 1330MHz  | 37.7 C | 28.3 C |228.6 W |
| 145971 |         python         | 5m28s  |   janel    | 4  | 1330MHz  | 39.1 C | 27.5 C |164.5 W |
| 145975 |         python         | 5m28s  |   janel    | 8  | 1330MHz  | 36.0 C | 27.7 C |172.0 W |
| 145982 |         python         | 5m28s  |   janel    | 12 | 1330MHz  | 37.2 C | 27.6 C |173.1 W |
| 145965 |         python         | 5m31s  |   janel    | 0  | 1330MHz  | 37.4 C | 28.3 C |257.2 W |
| 145971 |         python         | 5m31s  |   janel    | 4  | 1330MHz  | 39.1 C | 27.5 C |215.9 W |
| 145975 |         python         | 5m31s  |   janel    | 8  | 1330MHz  | 36.0 C | 27.7 C |248.2 W |
| 145982 |         python         | 5m31s  |   janel    | 12 | 1330MHz  | 37.2 C | 27.6 C |247.4 W |
| 145965 |         python         | 5m31s  |   janel    | 0  | 1330MHz  | 37.6 C | 28.3 C |219.5 W |
| 145971 |         python         | 5m32s  |   janel    | 4  | 1330MHz  | 38.9 C | 27.5 C |168.2 W |
| 145975 |         python         | 5m32s  |   janel    | 8  | 1330MHz  | 35.9 C | 27.7 C |173.8 W |
| 145982 |         python         | 5m32s  |   janel    | 12 | 1330MHz  | 37.2 C | 27.6 C |312.2 W |
| 145965 |         python         | 5m33s  |   janel    | 0  | 1330MHz  | 37.6 C | 28.3 C |226.2 W |
| 145971 |         python         | 5m33s  |   janel    | 4  | 1330MHz  | 39.1 C | 27.5 C |300.8 W |
| 145975 |         python         | 5m33s  |   janel    | 8  | 1330MHz  | 36.0 C | 27.7 C |230.2 W |
| 145982 |         python         | 5m33s  |   janel    | 12 | 1330MHz  | 37.2 C | 27.6 C |171.8 W |
| 145965 |         python         | 5m36s  |   janel    | 0  | 1330MHz  | 37.7 C | 28.3 C |236.2 W |
| 145971 |         python         | 5m36s  |   janel    | 4  | 1330MHz  | 38.9 C | 27.5 C |280.4 W |
| 145975 |         python         | 5m36s  |   janel    | 8  | 1330MHz  | 36.3 C | 27.7 C |306.2 W |
| 145982 |         python         | 5m36s  |   janel    | 12 | 1330MHz  | 37.2 C | 27.6 C |224.4 W |
| 145965 |         python         | 5m36s  |   janel    | 0  | 1330MHz  | 37.6 C | 28.3 C |167.1 W |
| 145971 |         python         | 5m36s  |   janel    | 4  | 1330MHz  | 39.1 C | 27.5 C |293.9 W |
| 145975 |         python         | 5m37s  |   janel    | 8  | 1330MHz  | 36.2 C | 27.7 C |235.8 W |
| 145982 |         python         | 5m37s  |   janel    | 12 | 1330MHz  | 37.3 C | 27.6 C |294.1 W |
| 145965 |         python         | 5m38s  |   janel    | 0  | 1330MHz  | 37.6 C | 28.3 C |237.6 W |
| 145971 |         python         | 5m38s  |   janel    | 4  | 1330MHz  | 39.1 C | 27.5 C |264.4 W |
| 145975 |         python         | 5m38s  |   janel    | 8  | 1330MHz  | 36.0 C | 27.7 C |291.6 W |
| 145982 |         python         | 5m38s  |   janel    | 12 | 1330MHz  | 37.2 C | 27.6 C |193.9 W |
| 145965 |         python         | 5m41s  |   janel    | 0  | 1330MHz  | 37.6 C | 28.3 C |225.9 W |
| 145971 |         python         | 5m41s  |   janel    | 4  | 1330MHz  | 39.1 C | 27.5 C |228.5 W |
| 145975 |         python         | 5m40s  |   janel    | 8  | 1330MHz  | 36.1 C | 27.7 C |181.7 W |
| 145982 |         python         | 5m40s  |   janel    | 12 | 1330MHz  | 37.0 C | 27.6 C |237.1 W |
| 145965 |         python         | 5m43s  |   janel    | 0  | 1330MHz  | 37.7 C | 28.3 C |305.4 W |
| 145971 |         python         | 5m43s  |   janel    | 4  | 1330MHz  | 39.1 C | 27.5 C |233.1 W |
| 145975 |         python         | 5m43s  |   janel    | 8  | 1330MHz  | 36.0 C | 27.7 C |236.1 W |
| 145982 |         python         | 5m43s  |   janel    | 12 | 1330MHz  | 37.2 C | 27.6 C |197.7 W |
| 145965 |         python         | 5m43s  |   janel    | 0  | 1330MHz  | 37.6 C | 28.3 C |291.5 W |
| 145971 |         python         | 5m43s  |   janel    | 4  | 1330MHz  | 39.1 C | 27.5 C |234.6 W |
| 145975 |         python         | 5m43s  |   janel    | 8  | 1330MHz  | 35.9 C | 27.7 C |233.4 W |
| 145982 |         python         | 5m43s  |   janel    | 12 | 1330MHz  | 37.2 C | 27.6 C |228.3 W |
| 145965 |         python         | 5m46s  |   janel    | 0  | 1330MHz  | 37.7 C | 28.3 C |187.1 W |
| 145971 |         python         | 5m46s  |   janel    | 4  | 1330MHz  | 38.9 C | 27.5 C |193.3 W |
| 145975 |         python         | 5m45s  |   janel    | 8  | 1330MHz  | 36.2 C | 27.7 C |278.7 W |
| 145982 |         python         | 5m45s  |   janel    | 12 | 1330MHz  | 37.3 C | 27.6 C |172.4 W |
| 145965 |         python         | 5m48s  |   janel    | 0  | 1330MHz  | 37.6 C | 28.3 C |296.5 W |
| 145971 |         python         | 5m48s  |   janel    | 4  | 1330MHz  | 39.2 C | 27.5 C |287.8 W |
| 145975 |         python         | 5m48s  |   janel    | 8  | 1330MHz  | 36.2 C | 27.7 C |252.3 W |
| 145982 |         python         | 5m48s  |   janel    | 12 | 1330MHz  | 37.3 C | 27.6 C |171.8 W |
| 145965 |         python         | 5m48s  |   janel    | 0  | 1330MHz  | 37.7 C | 28.3 C |262.1 W |
| 145971 |         python         | 5m48s  |   janel    | 4  | 1330MHz  | 39.1 C | 27.5 C |187.4 W |
| 145975 |         python         | 5m48s  |   janel    | 8  | 1330MHz  | 36.2 C | 27.7 C |241.5 W |
| 145982 |         python         | 5m48s  |   janel    | 12 | 1330MHz  | 37.4 C | 27.6 C |226.8 W |
| 145965 |         python         | 5m51s  |   janel    | 0  | 1330MHz  | 37.4 C | 28.3 C |295.1 W |
| 145971 |         python         | 5m51s  |   janel    | 4  | 1330MHz  | 38.9 C | 27.5 C |165.5 W |
| 145975 |         python         | 5m51s  |   janel    | 8  | 1330MHz  | 36.0 C | 27.7 C |186.1 W |
| 145982 |         python         | 5m51s  |   janel    | 12 | 1330MHz  | 37.3 C | 27.6 C |254.7 W |
| 145965 |         python         | 5m52s  |   janel    | 0  | 1330MHz  | 37.6 C | 28.3 C |214.3 W |
| 145971 |         python         | 5m52s  |   janel    | 4  | 1330MHz  | 39.1 C | 27.5 C |225.0 W |
| 145975 |         python         | 5m52s  |   janel    | 8  | 1330MHz  | 36.0 C | 27.7 C |172.0 W |
| 145982 |         python         | 5m52s  |   janel    | 12 | 1330MHz  | 37.2 C | 27.6 C |308.1 W |
| 145965 |         python         | 5m53s  |   janel    | 0  | 1330MHz  | 37.6 C | 28.3 C |196.2 W |
| 145971 |         python         | 5m53s  |   janel    | 4  | 1330MHz  | 39.2 C | 27.5 C |240.6 W |
| 145975 |         python         | 5m53s  |   janel    | 8  | 1330MHz  | 35.9 C | 27.7 C |186.8 W |
| 145982 |         python         | 5m53s  |   janel    | 12 | 1330MHz  | 37.3 C | 27.6 C |264.2 W |
| 145965 |         python         | 5m56s  |   janel    | 0  | 1330MHz  | 37.6 C | 28.3 C |229.9 W |
| 145971 |         python         | 5m56s  |   janel    | 4  | 1330MHz  | 39.1 C | 27.5 C |291.0 W |
| 145975 |         python         | 5m56s  |   janel    | 8  | 1330MHz  | 36.0 C | 27.7 C |307.3 W |
| 145982 |         python         | 5m56s  |   janel    | 12 | 1330MHz  | 37.3 C | 27.6 C |172.4 W |
| 145965 |         python         | 5m56s  |   janel    | 0  | 1330MHz  | 37.3 C | 28.3 C |280.1 W |
| 145971 |         python         | 5m57s  |   janel    | 4  | 1330MHz  | 39.0 C | 27.5 C |176.2 W |
| 145975 |         python         | 5m57s  |   janel    | 8  | 1330MHz  | 35.9 C | 27.7 C |221.6 W |
| 145982 |         python         | 5m57s  |   janel    | 12 | 1330MHz  | 37.3 C | 27.6 C |304.4 W |
| 145965 |         python         | 5m58s  |   janel    | 0  | 1330MHz  | 37.7 C | 28.3 C |226.7 W |
| 145971 |         python         | 5m58s  |   janel    | 4  | 1330MHz  | 38.9 C | 27.5 C |225.3 W |
| 145975 |         python         | 5m58s  |   janel    | 8  | 1330MHz  | 35.9 C | 27.7 C |172.6 W |
| 145982 |         python         | 5m58s  |   janel    | 12 | 1330MHz  | 37.4 C | 27.6 C |233.6 W |
| 145965 |         python         |  6m1s  |   janel    | 0  | 1330MHz  | 37.4 C | 28.2 C |243.9 W |
| 145971 |         python         |  6m1s  |   janel    | 4  | 1330MHz  | 38.9 C | 27.5 C |294.3 W |
| 145975 |         python         |  6m1s  |   janel    | 8  | 1330MHz  | 35.9 C | 27.7 C |265.0 W |
| 145982 |         python         |  6m1s  |   janel    | 12 | 1330MHz  | 37.4 C | 27.6 C |234.1 W |
| 145965 |         python         |  6m2s  |   janel    | 0  | 1330MHz  | 37.6 C | 28.2 C |164.8 W |
| 145971 |         python         |  6m2s  |   janel    | 4  | 1330MHz  | 38.9 C | 27.5 C |166.2 W |
| 145975 |         python         |  6m2s  |   janel    | 8  | 1330MHz  | 35.9 C | 27.7 C |236.5 W |
| 145982 |         python         |  6m2s  |   janel    | 12 | 1330MHz  | 37.2 C | 27.6 C |176.2 W |
| 145965 |         python         |  6m3s  |   janel    | 0  | 1330MHz  | 37.6 C | 28.2 C |257.5 W |
| 145971 |         python         |  6m3s  |   janel    | 4  | 1330MHz  | 39.1 C | 27.5 C |182.2 W |
| 145975 |         python         |  6m3s  |   janel    | 8  | 1330MHz  | 36.0 C | 27.7 C |192.3 W |
| 145982 |         python         |  6m3s  |   janel    | 12 | 1330MHz  | 37.3 C | 27.6 C |219.1 W |
| 145965 |         python         |  6m6s  |   janel    | 0  | 1330MHz  | 37.3 C | 28.2 C |297.9 W |
| 145971 |         python         |  6m6s  |   janel    | 4  | 1330MHz  | 39.1 C | 27.5 C |225.7 W |
| 145975 |         python         |  6m6s  |   janel    | 8  | 1330MHz  | 35.9 C | 27.7 C |299.1 W |
| 145982 |         python         |  6m6s  |   janel    | 12 | 1330MHz  | 37.3 C | 27.6 C |262.1 W |
| 145965 |         python         |  6m6s  |   janel    | 0  | 1330MHz  | 37.4 C | 28.2 C |254.6 W |
| 145971 |         python         |  6m6s  |   janel    | 4  | 1330MHz  | 38.9 C | 27.5 C |183.4 W |
| 145975 |         python         |  6m7s  |   janel    | 8  | 1330MHz  | 36.0 C | 27.7 C |256.9 W |
| 145982 |         python         |  6m7s  |   janel    | 12 | 1330MHz  | 37.2 C | 27.6 C |231.5 W |
| 145965 |         python         |  6m8s  |   janel    | 0  | 1330MHz  | 37.4 C | 28.3 C |231.7 W |
| 145971 |         python         |  6m8s  |   janel    | 4  | 1330MHz  | 39.1 C | 27.5 C |164.7 W |
| 145975 |         python         |  6m8s  |   janel    | 8  | 1330MHz  | 35.9 C | 27.7 C |211.3 W |
| 145982 |         python         |  6m8s  |   janel    | 12 | 1330MHz  | 37.3 C | 27.6 C |232.9 W |
| 145965 |         python         | 6m11s  |   janel    | 0  | 1330MHz  | 37.3 C | 28.3 C |309.6 W |
| 145971 |         python         | 6m11s  |   janel    | 4  | 1330MHz  | 38.9 C | 27.5 C |291.4 W |
| 145975 |         python         | 6m10s  |   janel    | 8  | 1330MHz  | 36.1 C | 27.7 C |173.4 W |
| 145982 |         python         | 6m10s  |   janel    | 12 | 1330MHz  | 37.3 C | 27.6 C |174.9 W |
| 145965 |         python         | 6m13s  |   janel    | 0  | 1330MHz  | 37.4 C | 28.3 C |221.9 W |
| 145971 |         python         | 6m13s  |   janel    | 4  | 1330MHz  | 38.9 C | 27.5 C |291.0 W |
| 145975 |         python         | 6m13s  |   janel    | 8  | 1330MHz  | 35.9 C | 27.7 C |239.8 W |
| 145982 |         python         | 6m13s  |   janel    | 12 | 1330MHz  | 37.6 C | 27.6 C |232.9 W |
| 145965 |         python         | 6m13s  |   janel    | 0  | 1330MHz  | 37.4 C | 28.3 C |247.8 W |
| 145971 |         python         | 6m13s  |   janel    | 4  | 1330MHz  | 39.1 C | 27.5 C |299.3 W |
| 145975 |         python         | 6m13s  |   janel    | 8  | 1330MHz  | 35.8 C | 27.7 C |286.8 W |
| 145982 |         python         | 6m13s  |   janel    | 12 | 1330MHz  | 37.3 C | 27.6 C |230.9 W |
| 145965 |         python         | 6m16s  |   janel    | 0  | 1330MHz  | 37.6 C | 28.3 C |264.8 W |
| 145971 |         python         | 6m16s  |   janel    | 4  | 1330MHz  | 38.9 C | 27.5 C |178.2 W |
| 145975 |         python         | 6m16s  |   janel    | 8  | 1330MHz  | 36.2 C | 27.7 C |211.6 W |
| 145982 |         python         | 6m16s  |   janel    | 12 | 1330MHz  | 37.3 C | 27.6 C |242.5 W |
| 145965 |         python         | 6m17s  |   janel    | 0  | 1330MHz  | 37.7 C | 28.3 C |184.7 W |
| 145971 |         python         | 6m17s  |   janel    | 4  | 1330MHz  | 38.9 C | 27.5 C |227.8 W |
| 145975 |         python         | 6m17s  |   janel    | 8  | 1330MHz  | 36.0 C | 27.7 C |302.5 W |
| 145982 |         python         | 6m17s  |   janel    | 12 | 1330MHz  | 37.3 C | 27.6 C |227.2 W |
| 145965 |         python         | 6m18s  |   janel    | 0  | 1330MHz  | 37.6 C | 28.3 C |166.1 W |
| 145971 |         python         | 6m18s  |   janel    | 4  | 1330MHz  | 39.1 C | 27.5 C |166.0 W |
| 145975 |         python         | 6m18s  |   janel    | 8  | 1330MHz  | 36.2 C | 27.7 C |236.5 W |
| 145982 |         python         | 6m18s  |   janel    | 12 | 1330MHz  | 37.6 C | 27.6 C |291.5 W |
| 145965 |         python         | 6m21s  |   janel    | 0  | 1330MHz  | 37.7 C | 28.3 C |217.4 W |
| 145971 |         python         | 6m20s  |   janel    | 4  | 1330MHz  | 39.1 C | 27.5 C |172.6 W |
| 145975 |         python         | 6m20s  |   janel    | 8  | 1330MHz  | 35.9 C | 27.7 C |236.1 W |
| 145982 |         python         | 6m20s  |   janel    | 12 | 1330MHz  | 37.3 C | 27.6 C |181.9 W |
| 145965 |         python         | 6m23s  |   janel    | 0  | 1330MHz  | 37.7 C | 28.3 C |274.5 W |
| 145971 |         python         | 6m23s  |   janel    | 4  | 1330MHz  | 39.1 C | 27.5 C |225.0 W |
| 145975 |         python         | 6m23s  |   janel    | 8  | 1330MHz  | 36.1 C | 27.7 C |249.4 W |
| 145982 |         python         | 6m23s  |   janel    | 12 | 1330MHz  | 37.3 C | 27.6 C |171.6 W |
| 145965 |         python         | 6m23s  |   janel    | 0  | 1330MHz  | 37.7 C | 28.3 C |238.5 W |
| 145971 |         python         | 6m23s  |   janel    | 4  | 1330MHz  | 39.1 C | 27.5 C |241.2 W |
| 145975 |         python         | 6m23s  |   janel    | 8  | 1330MHz  | 35.9 C | 27.7 C |197.1 W |
| 145982 |         python         | 6m23s  |   janel    | 12 | 1330MHz  | 37.3 C | 27.6 C |247.3 W |
| 145965 |         python         | 6m25s  |   janel    | 0  | 1330MHz  | 37.4 C | 28.3 C |230.7 W |
| 145971 |         python         | 6m25s  |   janel    | 4  | 1330MHz  | 39.2 C | 27.5 C |235.2 W |
| 145975 |         python         | 6m25s  |   janel    | 8  | 1330MHz  | 36.1 C | 27.7 C |300.0 W |
| 145982 |         python         | 6m25s  |   janel    | 12 | 1330MHz  | 37.4 C | 27.6 C |264.4 W |
| 145965 |         python         | 6m28s  |   janel    | 0  | 1330MHz  | 37.7 C | 28.3 C |294.4 W |
| 145971 |         python         | 6m28s  |   janel    | 4  | 1330MHz  | 38.9 C | 27.5 C |167.1 W |
| 145975 |         python         | 6m28s  |   janel    | 8  | 1330MHz  | 35.8 C | 27.7 C |172.2 W |
| 145982 |         python         | 6m28s  |   janel    | 12 | 1330MHz  | 37.3 C | 27.6 C |313.2 W |
| 145965 |         python         | 6m28s  |   janel    | 0  | 1330MHz  | 37.7 C | 28.3 C |244.9 W |
| 145971 |         python         | 6m28s  |   janel    | 4  | 1330MHz  | 38.9 C | 27.5 C |303.4 W |
| 145975 |         python         | 6m28s  |   janel    | 8  | 1330MHz  | 35.9 C | 27.7 C |173.8 W |
| 145982 |         python         | 6m28s  |   janel    | 12 | 1330MHz  | 37.4 C | 27.6 C |285.4 W |
| 145965 |         python         | 6m31s  |   janel    | 0  | 1330MHz  | 37.7 C | 28.3 C |220.1 W |
| 145971 |         python         | 6m31s  |   janel    | 4  | 1330MHz  | 38.9 C | 27.5 C |233.6 W |
| 145975 |         python         | 6m30s  |   janel    | 8  | 1330MHz  | 35.9 C | 27.7 C |298.1 W |
| 145982 |         python         | 6m30s  |   janel    | 12 | 1330MHz  | 37.3 C | 27.6 C |246.3 W |
| 145965 |         python         | 6m33s  |   janel    | 0  | 1330MHz  | 37.7 C | 28.3 C |165.6 W |
| 145971 |         python         | 6m33s  |   janel    | 4  | 1330MHz  | 39.1 C | 27.5 C |322.9 W |
| 145975 |         python         | 6m33s  |   janel    | 8  | 1330MHz  | 35.9 C | 27.7 C |288.6 W |
| 145982 |         python         | 6m33s  |   janel    | 12 | 1330MHz  | 37.2 C | 27.6 C |293.4 W |
| 145965 |         python         | 6m33s  |   janel    | 0  | 1330MHz  | 37.7 C | 28.3 C |175.5 W |
| 145971 |         python         | 6m33s  |   janel    | 4  | 1330MHz  | 39.1 C | 27.5 C |309.9 W |
| 145975 |         python         | 6m33s  |   janel    | 8  | 1330MHz  | 35.9 C | 27.6 C |297.7 W |
| 145982 |         python         | 6m33s  |   janel    | 12 | 1330MHz  | 37.2 C | 27.6 C |244.1 W |
| 145965 |         python         | 6m36s  |   janel    | 0  | 1330MHz  | 37.7 C | 28.3 C |227.6 W |
| 145971 |         python         | 6m36s  |   janel    | 4  | 1330MHz  | 39.1 C | 27.5 C |168.6 W |
| 145975 |         python         | 6m36s  |   janel    | 8  | 1330MHz  | 35.9 C | 27.7 C |176.1 W |
| 145982 |         python         | 6m36s  |   janel    | 12 | 1330MHz  | 37.3 C | 27.6 C |222.1 W |
| 145965 |         python         | 6m38s  |   janel    | 0  | 1330MHz  | 37.6 C | 28.3 C |165.6 W |
| 145971 |         python         | 6m38s  |   janel    | 4  | 1330MHz  | 39.1 C | 27.5 C |164.3 W |
| 145975 |         python         | 6m38s  |   janel    | 8  | 1330MHz  | 35.9 C | 27.7 C |171.8 W |
| 145982 |         python         | 6m38s  |   janel    | 12 | 1330MHz  | 37.3 C | 27.6 C |271.4 W |
| 145965 |         python         | 6m38s  |   janel    | 0  | 1330MHz  | 37.7 C | 28.3 C |210.0 W |
| 145971 |         python         | 6m38s  |   janel    | 4  | 1330MHz  | 39.2 C | 27.5 C |186.0 W |
| 145975 |         python         | 6m38s  |   janel    | 8  | 1330MHz  | 35.9 C | 27.7 C |173.9 W |
| 145982 |         python         | 6m38s  |   janel    | 12 | 1330MHz  | 37.4 C | 27.6 C |301.4 W |
| 145965 |         python         | 6m41s  |   janel    | 0  | 1330MHz  | 37.7 C | 28.3 C |171.9 W |
| 145971 |         python         | 6m41s  |   janel    | 4  | 1330MHz  | 39.1 C | 27.5 C |218.7 W |
| 145975 |         python         | 6m41s  |   janel    | 8  | 1330MHz  | 35.9 C | 27.7 C |296.3 W |
| 145982 |         python         | 6m41s  |   janel    | 12 | 1330MHz  | 37.3 C | 27.6 C |295.9 W |
| 145965 |         python         | 6m42s  |   janel    | 0  | 1330MHz  | 37.6 C | 28.3 C |165.2 W |
| 145971 |         python         | 6m42s  |   janel    | 4  | 1330MHz  | 38.9 C | 27.5 C |165.7 W |
| 145975 |         python         | 6m42s  |   janel    | 8  | 1330MHz  | 35.8 C | 27.6 C |172.2 W |
| 145982 |         python         | 6m42s  |   janel    | 12 | 1330MHz  | 37.4 C | 27.6 C |263.1 W |
| 145965 |         python         | 6m43s  |   janel    | 0  | 1330MHz  | 37.7 C | 28.3 C |225.3 W |
| 145971 |         python         | 6m43s  |   janel    | 4  | 1330MHz  | 39.1 C | 27.5 C |227.0 W |
| 145975 |         python         | 6m43s  |   janel    | 8  | 1330MHz  | 35.8 C | 27.7 C |253.1 W |
| 145982 |         python         | 6m43s  |   janel    | 12 | 1330MHz  | 37.4 C | 27.6 C |171.6 W |
| 145965 |         python         | 6m46s  |   janel    | 0  | 1330MHz  | 37.6 C | 28.3 C |300.1 W |
| 145971 |         python         | 6m46s  |   janel    | 4  | 1330MHz  | 39.1 C | 27.5 C |320.6 W |
| 145975 |         python         | 6m46s  |   janel    | 8  | 1330MHz  | 35.9 C | 27.6 C |288.1 W |
| 145982 |         python         | 6m46s  |   janel    | 12 | 1330MHz  | 37.3 C | 27.6 C |290.8 W |
| 145965 |         python         | 6m48s  |   janel    | 0  | 1330MHz  | 37.6 C | 28.3 C |218.0 W |
| 145971 |         python         | 6m48s  |   janel    | 4  | 1330MHz  | 38.9 C | 27.5 C |174.0 W |
| 145975 |         python         | 6m48s  |   janel    | 8  | 1330MHz  | 35.9 C | 27.6 C |192.5 W |
| 145982 |         python         | 6m48s  |   janel    | 12 | 1330MHz  | 37.3 C | 27.6 C |250.9 W |
| 145965 |         python         | 6m48s  |   janel    | 0  | 1330MHz  | 37.6 C | 28.3 C |165.4 W |
| 145971 |         python         | 6m48s  |   janel    | 4  | 1330MHz  | 38.9 C | 27.5 C |221.3 W |
| 145975 |         python         | 6m48s  |   janel    | 8  | 1330MHz  | 35.9 C | 27.6 C |244.5 W |
| 145982 |         python         | 6m48s  |   janel    | 12 | 1330MHz  | 37.3 C | 27.6 C |172.4 W |
| 145965 |         python         | 6m51s  |   janel    | 0  | 1330MHz  | 37.6 C | 28.3 C |289.3 W |
| 145971 |         python         | 6m51s  |   janel    | 4  | 1330MHz  | 39.2 C | 27.5 C |218.7 W |
| 145975 |         python         | 6m51s  |   janel    | 8  | 1330MHz  | 36.1 C | 27.6 C |249.5 W |
| 145982 |         python         | 6m51s  |   janel    | 12 | 1330MHz  | 37.3 C | 27.6 C |172.6 W |
| 145965 |         python         | 6m52s  |   janel    | 0  | 1330MHz  | 37.6 C | 28.3 C |258.2 W |
| 145971 |         python         | 6m52s  |   janel    | 4  | 1330MHz  | 39.2 C | 27.5 C |237.3 W |
| 145975 |         python         | 6m52s  |   janel    | 8  | 1330MHz  | 35.9 C | 27.6 C |240.1 W |
| 145982 |         python         | 6m52s  |   janel    | 12 | 1330MHz  | 37.3 C | 27.6 C |244.1 W |
| 145965 |         python         | 6m53s  |   janel    | 0  | 1330MHz  | 37.4 C | 28.3 C |164.9 W |
| 145971 |         python         | 6m53s  |   janel    | 4  | 1330MHz  | 39.1 C | 27.5 C |313.0 W |
| 145975 |         python         | 6m53s  |   janel    | 8  | 1330MHz  | 35.8 C | 27.6 C |247.1 W |
| 145982 |         python         | 6m53s  |   janel    | 12 | 1330MHz  | 37.3 C | 27.6 C |269.3 W |
| 145965 |         python         | 6m56s  |   janel    | 0  | 1330MHz  | 37.4 C | 28.3 C |180.1 W |
| 145971 |         python         | 6m56s  |   janel    | 4  | 1330MHz  | 39.1 C | 27.5 C |278.2 W |
| 145975 |         python         | 6m56s  |   janel    | 8  | 1330MHz  | 35.9 C | 27.6 C |285.6 W |
| 145982 |         python         | 6m56s  |   janel    | 12 | 1330MHz  | 37.4 C | 27.6 C |211.0 W |
| 145965 |         python         | 6m56s  |   janel    | 0  | 1330MHz  | 37.4 C | 28.3 C |254.6 W |
| 145971 |         python         | 6m56s  |   janel    | 4  | 1330MHz  | 39.1 C | 27.5 C |258.2 W |
| 145975 |         python         | 6m56s  |   janel    | 8  | 1330MHz  | 35.9 C | 27.6 C |245.3 W |
| 145982 |         python         | 6m56s  |   janel    | 12 | 1330MHz  | 37.4 C | 27.6 C |258.8 W |
| 145965 |         python         | 6m58s  |   janel    | 0  | 1330MHz  | 37.4 C | 28.3 C |209.5 W |
| 145971 |         python         | 6m58s  |   janel    | 4  | 1330MHz  | 39.1 C | 27.5 C |170.9 W |
| 145975 |         python         | 6m58s  |   janel    | 8  | 1330MHz  | 35.8 C | 27.6 C |173.9 W |
| 145982 |         python         | 6m58s  |   janel    | 12 | 1330MHz  | 37.4 C | 27.6 C |300.4 W |
| 145965 |         python         |  7m1s  |   janel    | 0  | 1330MHz  | 37.4 C | 28.3 C |234.1 W |
| 145971 |         python         |  7m1s  |   janel    | 4  | 1330MHz  | 38.9 C | 27.5 C |230.8 W |
| 145975 |         python         |  7m1s  |   janel    | 8  | 1330MHz  | 35.9 C | 27.6 C |289.9 W |
| 145982 |         python         |  7m1s  |   janel    | 12 | 1330MHz  | 37.3 C | 27.6 C |317.8 W |
| 145965 |         python         |  7m3s  |   janel    | 0  | 1330MHz  | 37.4 C | 28.3 C |236.7 W |
| 145971 |         python         |  7m3s  |   janel    | 4  | 1330MHz  | 39.2 C | 27.5 C |165.7 W |
| 145975 |         python         |  7m3s  |   janel    | 8  | 1330MHz  | 35.9 C | 27.6 C |173.7 W |
| 145982 |         python         |  7m3s  |   janel    | 12 | 1330MHz  | 37.3 C | 27.6 C |171.6 W |
| 145965 |         python         |  7m3s  |   janel    | 0  | 1330MHz  | 37.6 C | 28.2 C |291.2 W |
| 145971 |         python         |  7m3s  |   janel    | 4  | 1330MHz  | 39.2 C | 27.5 C |221.4 W |
| 145975 |         python         |  7m3s  |   janel    | 8  | 1330MHz  | 35.9 C | 27.6 C |281.6 W |
| 145982 |         python         |  7m3s  |   janel    | 12 | 1330MHz  | 37.3 C | 27.6 C |233.4 W |
| 145965 |         python         |  7m6s  |   janel    | 0  | 1330MHz  | 37.6 C | 28.2 C |186.3 W |
| 145971 |         python         |  7m6s  |   janel    | 4  | 1330MHz  | 38.9 C | 27.5 C |201.2 W |
| 145975 |         python         |  7m5s  |   janel    | 8  | 1330MHz  | 35.9 C | 27.6 C |289.7 W |
| 145982 |         python         |  7m5s  |   janel    | 12 | 1330MHz  | 37.3 C | 27.6 C |236.3 W |
| 145965 |         python         |  7m8s  |   janel    | 0  | 1330MHz  | 37.4 C | 28.3 C |165.6 W |
| 145971 |         python         |  7m8s  |   janel    | 4  | 1330MHz  | 39.1 C | 27.5 C |167.3 W |
| 145975 |         python         |  7m8s  |   janel    | 8  | 1330MHz  | 35.9 C | 27.6 C |172.0 W |
| 145982 |         python         |  7m8s  |   janel    | 12 | 1330MHz  | 37.3 C | 27.6 C |173.0 W |
| 145965 |         python         |  7m8s  |   janel    | 0  | 1330MHz  | 37.6 C | 28.3 C |254.0 W |
| 145971 |         python         |  7m8s  |   janel    | 4  | 1330MHz  | 39.1 C | 27.5 C |238.8 W |
| 145975 |         python         |  7m8s  |   janel    | 8  | 1330MHz  | 36.2 C | 27.6 C |247.1 W |
| 145982 |         python         |  7m9s  |   janel    | 12 | 1330MHz  | 37.3 C | 27.6 C |292.1 W |
| 145965 |         python         | 7m10s  |   janel    | 0  | 1330MHz  | 37.7 C | 28.3 C |232.7 W |
| 145971 |         python         | 7m10s  |   janel    | 4  | 1330MHz  | 39.2 C | 27.5 C |225.1 W |
